transaction_id,customer_id,merchant_id,currency,status,timestamp,account_created_at,billing_country,scenario,is_fraud,amount,shipping_country,device_id,ip_address,transaction_hour,transaction_day_of_week,is_weekend,amount_log,customer_velocity_5m,customer_velocity_1h,customer_velocity_24h,device_velocity_5m,device_velocity_1h,ip_velocity_5m,ip_velocity_1h,failed_attempts_1h,customer_avg_amount,customer_amount_deviation,billing_shipping_mismatch,previous_country,country_changed,previous_transaction_time,minutes_since_previous_transaction,device_customer_count,ip_customer_count,customer_device_count,customer_ip_count,shared_device_flag,shared_ip_flag,rule_risk_score,rule_risk_flag,rule_risk_level,risk_reasons,rule_signal_count
txn_01e8a9d9cd39,cust_85ea2d8efceb,merch_20,USD,success,2026-09-02 20:09:56.298086,2026-03-13T15:06:37.298086,DE,legitimate,0,255.29,DE,dev_16b8643373ea,38.21.226.235,20,2,0,5.546309615831637,0,0,0,0,0,0,0,0,382.52500000000003,0.3326187830860729,0,DE,0,2026-08-16 21:45:36.298086,24384.333333333332,5,2,1,3,1,1,0.05,0,low,['Device associated with many customers'],1
txn_f7a40d7781dc,cust_a2eb51af700e,merch_33,USD,success,2026-09-02 20:14:19.298086,2026-08-29T22:06:37.298086,IN,legitimate,0,116.74,IN,dev_92562dda1c13,50.104.137.16,20,2,0,4.768478803600115,0,0,1,0,0,0,0,0,57.75,1.0214718614718614,0,IN,0,2026-09-02 05:42:35.298086,871.7333333333333,2,1,1,1,1,1,0.0,0,low,[],0
txn_03cc80f433fc,cust_dca5cc7a6c73,merch_37,USD,success,2026-09-02 20:20:32.298086,2026-09-02T05:06:37.298086,JP,legitimate,0,180.48,JP,dev_8491765b4e83,83.77.33.113,20,2,0,5.201145454795763,0,0,3,0,0,0,0,0,174.89666666666668,0.03192361203758399,0,JP,0,2026-09-02 14:23:31.298086,357.01666666666665,0,4,1,2,0,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_f316b80c92d2,cust_9e22f6650923,merch_47,USD,success,2026-09-02 20:23:04.298086,2026-09-02T13:06:37.298086,IN,legitimate,0,90.37,IN,dev_90eb6e7fed30,108.82.65.234,20,2,0,4.514917197010529,0,0,1,0,0,0,0,0,320.4,0.7179463171036204,0,IN,0,2026-09-02 13:43:43.298086,399.35,4,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_ec1da852c801,cust_014bf113704a,merch_39,USD,success,2026-09-02 20:23:21.298086,2026-08-28T15:06:37.298086,CA,legitimate,0,62.35,CA,dev_27756ac57ad9,173.57.96.44,20,2,0,4.148674906767148,0,0,0,0,0,0,0,0,296.35,0.7896068837523199,0,CA,0,2026-08-29 11:55:43.298086,6267.633333333333,4,6,1,1,1,1,0.125,0,low,"['Moderate: Device associated with many customers', 'IP associated with many customers']",2
txn_d8ee9dad1a0e,cust_bf433e246fdb,merch_33,USD,success,2026-09-02 20:29:22.298086,2026-09-02T12:06:37.298086,JP,legitimate,0,271.93,JP,dev_88b078bacb96,76.220.220.195,20,2,0,5.609215352049819,0,0,0,0,0,0,0,0,271.93,0.0,0,,0,,-1.0,5,2,0,0,1,1,0.05,0,low,['Device associated with many customers'],1
txn_4e2ed5ea2646,cust_22e8ec8916b8,merch_33,USD,success,2026-09-02 20:30:29.298086,2026-03-14T09:06:37.298086,FR,legitimate,0,190.55,FR,dev_24303549cb36,88.146.138.148,20,2,0,5.255148871146658,0,0,0,0,0,0,0,0,201.61666666666667,0.05488964206001486,0,FR,0,2026-08-30 02:57:49.298086,5372.666666666667,2,3,1,1,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_2b90569e8c14,cust_f9f43c6e9da7,merch_48,USD,success,2026-09-02 20:32:15.298086,2026-02-02T02:06:37.298086,JP,legitimate,0,212.02,JP,dev_3130a73858ba,85.88.54.200,20,2,0,5.36138605801502,0,0,0,0,0,0,0,0,431.85625,0.5090495969434273,0,JP,0,2026-08-27 23:43:54.298086,8448.35,7,3,4,4,1,1,0.1,0,low,"['Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_7d14577312b2,cust_e961c54ccc13,merch_46,USD,success,2026-09-02 20:33:51.298086,2026-08-27T10:06:37.298086,AU,legitimate,0,220.23,AU,dev_0fbc26923ce3,185.49.28.131,20,2,0,5.3992028843218955,0,0,1,0,0,0,0,0,248.9525,0.11537341460720418,0,AU,0,2026-09-02 12:34:33.298086,479.3,2,4,1,1,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_f847d41362e2,cust_ce44cd1377f2,merch_47,USD,success,2026-09-02 20:34:52.298086,2026-01-06T05:06:37.298086,JP,legitimate,0,103.6,JP,dev_e61b89ce1224,23.200.91.235,20,2,0,4.650143551630823,0,0,0,0,0,0,0,0,263.29,0.6065175282008433,0,JP,0,2026-08-22 07:58:44.298086,16596.133333333335,0,5,1,1,0,1,0.1,0,low,['IP associated with many customers'],1
txn_d562938ffa5f,cust_9e22f6650923,merch_10,USD,success,2026-09-02 20:38:37.298086,2026-09-02T13:06:37.298086,IN,legitimate,0,294.77,IN,dev_45d62860ec2d,158.10.153.120,20,2,0,5.689582125255059,0,1,2,0,0,0,0,0,205.385,0.4352070501740633,0,IN,0,2026-09-02 20:23:04.298086,15.55,2,1,1,2,1,1,0.0,0,low,[],0
txn_d5a4a43a61a6,cust_15390e3fcdd8,merch_4,USD,success,2026-09-02 20:39:28.298086,2026-08-26T13:06:37.298086,US,legitimate,0,257.97,US,dev_675d95ebbb6a,124.150.226.144,20,2,0,5.5567122248748815,0,0,0,0,0,0,0,0,423.48333333333335,0.3908378920854815,0,US,0,2026-08-30 13:32:19.298086,4747.15,3,2,2,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_b8a644860de1,cust_93ce78485086,merch_44,USD,success,2026-09-02 20:42:20.298086,2026-08-08T11:06:37.298086,IN,legitimate_unusual,0,801.94,IN,dev_33d9181199f1,131.219.58.111,20,2,0,6.688279991354351,0,0,0,0,0,0,0,0,453.07857142857137,0.7699799782440766,0,IN,0,2026-08-28 16:08:19.298086,7474.016666666666,7,3,1,1,1,1,0.1,0,low,"['Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_ccd189f61307,cust_af786b718b3c,merch_2,USD,success,2026-09-02 20:44:04.298086,2026-04-12T12:06:37.298086,IN,legitimate,0,136.49,IN,dev_67050527f14d,133.132.141.242,20,2,0,4.923551187189142,0,0,0,0,0,0,0,0,253.1442857142857,0.46082132719341307,0,IN,0,2026-09-01 02:49:57.298086,2514.116666666667,6,6,3,2,1,1,0.15000000000000002,0,low,"['Device associated with many customers', 'IP associated with many customers']",2
txn_a2510bd1892a,cust_93ce78485086,merch_32,USD,success,2026-09-02 20:47:20.298086,2026-08-08T11:06:37.298086,IN,velocity_attack,0,394.2,IN,dev_d44411f758ad,131.219.58.111,20,2,0,5.979391965873713,1,1,1,0,0,1,1,0,496.68625,0.20634001847242597,0,IN,0,2026-09-02 20:42:20.298086,5.0,3,3,2,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_3a4e8902b4b3,cust_58b3493ee92d,merch_2,USD,success,2026-09-02 21:05:10.298086,2026-09-02T13:06:37.298086,GB,legitimate,0,112.28,GB,dev_c53f492d5d01,121.50.55.87,21,2,0,4.729862629945409,0,0,2,0,0,0,0,0,106.735,0.05195109383051484,0,GB,0,2026-09-02 15:24:14.298086,340.93333333333334,3,4,2,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_349dd742b4fd,cust_c60c774b8c39,merch_4,USD,success,2026-09-02 21:05:44.298086,2026-03-03T06:06:37.298086,CA,legitimate_unusual,0,504.32,CA,dev_47d3af5c68d1,136.192.253.177,21,2,0,6.2251918919618365,0,0,0,0,0,0,0,0,261.73333333333335,0.9268466632705042,0,CA,0,2026-08-29 15:20:37.298086,6105.116666666667,4,2,2,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_643778aba6b5,cust_a099cd290592,merch_18,USD,success,2026-09-02 21:06:30.298086,2026-08-22T19:06:37.298086,AU,legitimate,0,213.08,AU,dev_5138db789db2,213.10.72.112,21,2,0,5.366349776939864,0,0,0,0,0,0,0,0,336.5625,0.3668932219127205,0,AU,0,2026-09-01 19:40:30.298086,1526.0,7,4,2,1,1,1,0.1,0,low,"['Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_9b354ece7d3d,cust_58b3493ee92d,merch_27,USD,success,2026-09-02 21:07:57.298086,2026-09-02T13:06:37.298086,GB,legitimate,0,101.42,GB,dev_30a1c3ffcaae,121.50.55.87,21,2,0,4.6290820060344045,1,1,3,0,0,1,1,0,108.58333333333333,0.06597083653108206,0,GB,0,2026-09-02 21:05:10.298086,2.783333333333333,4,4,2,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_e4c58528fa25,cust_ee54bbc87b7d,merch_6,USD,success,2026-09-02 21:08:45.298086,2025-10-01T16:06:37.298086,IN,legitimate,0,16.2,IN,dev_aa1f8f3741ef,130.135.242.119,21,2,0,2.8449093838194073,0,0,0,0,0,0,0,0,310.03166666666664,0.9477472731280139,0,IN,0,2026-08-31 03:51:15.298086,3917.5,5,2,2,2,1,1,0.05,0,low,['Device associated with many customers'],1
txn_8329f48ba744,cust_6a7b7bfee64f,merch_26,USD,success,2026-09-02 21:08:56.298086,2026-08-28T08:06:37.298086,DE,legitimate,0,286.76,DE,dev_eff7dd9028b2,1.253.153.181,21,2,0,5.6621267993873685,0,0,1,0,0,0,0,0,265.08750000000003,0.08175602395435452,0,DE,0,2026-09-02 02:20:24.298086,1128.5333333333333,3,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_0e404c432411,cust_59bcae1b8700,merch_1,USD,success,2026-09-02 21:15:14.298086,2025-12-03T18:06:37.298086,CA,legitimate,0,47.4,FR,dev_6b049c4c73ce,1.253.153.181,21,2,0,3.879499813722586,0,0,0,0,0,0,1,0,201.3,0.7645305514157973,1,CA,0,2026-09-01 02:43:59.298086,2551.25,5,2,3,1,1,1,0.1,0,low,"['Billing and shipping country mismatch', 'Device associated with many customers']",2
txn_c6906ceab632,cust_5f4522155f61,merch_29,USD,success,2026-09-02 21:19:47.298086,2026-09-02T10:06:37.298086,GB,legitimate,0,235.78,GB,dev_d762f64a9d19,218.17.215.90,21,2,0,5.46713143998349,0,0,1,0,0,0,0,0,246.87,0.044922428808684745,0,GB,0,2026-09-02 12:42:11.298086,517.6,5,6,1,1,1,1,0.15000000000000002,0,low,"['Device associated with many customers', 'IP associated with many customers']",2
txn_ebd276e22aa6,cust_49aab9bae6e8,merch_46,USD,success,2026-09-02 21:20:57.298086,2025-12-24T23:06:37.298086,FR,legitimate,0,266.58,FR,dev_51654f847f66,82.131.74.220,21,2,0,5.589418587045473,0,0,0,0,0,0,0,0,224.69333333333336,0.18641704248753838,0,FR,0,2026-08-30 19:50:05.298086,4410.866666666667,6,6,1,2,1,1,0.15000000000000002,0,low,"['Device associated with many customers', 'IP associated with many customers']",2
txn_fcce6011fa22,cust_afc3b02a663c,merch_41,USD,success,2026-09-02 21:22:38.298086,2025-12-09T15:06:37.298086,FR,legitimate_unusual,1,1073.13,FR,dev_870a8dab7373,9.190.175.106,21,2,0,6.979266310574258,0,0,0,0,0,0,0,0,222.2733333333333,3.8279745658498556,0,FR,0,2026-08-23 14:20:30.298086,14822.133333333333,1,3,1,2,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_62d0e93e5ef3,cust_9b33a0bd20f9,merch_50,USD,success,2026-09-02 21:29:04.298086,2026-07-19T05:06:37.298086,CA,legitimate,0,169.2,CA,dev_4b9035426609,189.115.154.227,21,2,0,5.136974216139274,0,0,0,0,0,0,0,0,218.03,0.2239600055038298,0,CA,0,2026-08-29 01:04:42.298086,6984.366666666667,3,2,3,2,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_4901576ae0fa,cust_89f2c69e61fc,merch_24,USD,failed,2026-09-02 21:30:36.298086,2026-07-05T00:06:37.298086,DE,legitimate,0,236.66,DE,dev_e5ce8fe0bc2b,71.82.40.28,21,2,0,5.47084108086188,0,0,0,0,0,0,0,0,115.37,1.0513131663344022,0,DE,0,2026-08-28 06:28:59.298086,8101.616666666667,5,3,1,1,1,1,0.1,0,low,"['Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_7a19431614aa,cust_8a02e83989a2,merch_40,USD,success,2026-09-02 21:30:45.298086,2026-06-18T22:06:37.298086,IN,legitimate,0,313.37,IN,dev_d768474e7f4b,111.26.63.173,21,2,0,5.75057063615496,0,0,0,0,0,0,0,0,491.465,0.3623757541228775,0,IN,0,2026-08-29 00:49:44.298086,7001.016666666666,4,3,2,3,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_5578158d85ac,cust_d85c301fca26,merch_32,USD,success,2026-09-02 21:31:44.298086,2026-08-22T11:06:37.298086,CA,legitimate,0,83.49,CA,dev_1f6bc4a693df,53.84.236.191,21,2,0,4.436633184164753,0,0,1,0,0,0,0,0,180.42999999999998,0.5372720722717951,0,CA,0,2026-09-02 04:31:58.298086,1019.7666666666667,4,1,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_b59a74e8b263,cust_a2eb51af700e,merch_35,USD,success,2026-09-02 21:35:51.298086,2026-08-29T22:06:37.298086,IN,legitimate,1,118.34,IN,dev_92562dda1c13,50.104.137.16,21,2,0,4.781976562093936,0,0,2,0,0,0,0,0,87.245,0.35641010946186025,0,IN,0,2026-09-02 20:14:19.298086,81.53333333333333,2,1,1,1,1,1,0.0,0,low,[],0
txn_1d09ce45a618,cust_c900fe952e23,merch_37,USD,success,2026-09-02 21:36:08.298086,2026-05-20T20:06:37.298086,GB,legitimate,0,135.79,GB,dev_ac299d5294f8,130.199.228.88,21,2,0,4.918446903101353,0,0,0,0,0,0,0,0,294.748,0.5393013693053049,0,GB,0,2026-08-31 05:48:18.298086,3827.8333333333335,2,5,2,2,1,1,0.1,0,low,['IP associated with many customers'],1
txn_a8ba7762961d,cust_8c5cf133fcf3,merch_26,USD,success,2026-09-02 21:38:22.298086,2026-09-02T07:06:37.298086,IN,legitimate,0,162.36,IN,dev_4cf05cee124c,77.164.81.250,21,2,0,5.095956354416355,0,0,1,0,0,0,0,0,282.37,0.42500973899493566,0,IN,0,2026-09-02 14:35:46.298086,422.6,4,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_db31664ae5ed,cust_d8427409a196,merch_41,USD,success,2026-09-02 21:39:55.298086,2025-11-12T18:06:37.298086,JP,legitimate,0,328.68,CA,dev_b95b8bc621ff,189.101.171.97,21,2,0,5.798122487030562,0,0,0,0,0,0,0,0,357.9925,0.08188020698757656,1,JP,0,2026-08-29 13:30:45.298086,6249.166666666667,6,4,2,1,1,1,0.15000000000000002,0,low,"['Billing and shipping country mismatch', 'Device associated with many customers', 'Moderate: IP associated with many customers']",3
txn_8cba03ad521d,cust_ddae54df8ce6,merch_10,USD,success,2026-09-02 21:40:02.298086,2026-02-14T00:06:37.298086,IN,legitimate,0,270.35,IN,dev_1e3db134c94b,208.203.12.199,21,2,0,5.6034095005094136,0,0,0,0,0,0,0,0,311.8066666666667,0.13295631908661343,0,IN,0,2026-08-31 17:05:33.298086,3154.483333333333,5,2,2,3,1,1,0.05,0,low,['Device associated with many customers'],1
txn_d4702da73ac3,cust_98bf2ead2771,merch_21,USD,success,2026-09-02 21:40:47.298086,2026-03-21T03:06:37.298086,GB,legitimate_unusual,0,891.81,DE,dev_22d4c6fc1fa4,165.69.205.136,21,2,0,6.7943737922811644,0,0,0,0,0,0,0,0,185.91,3.7969985476843635,1,GB,0,2026-08-29 19:02:52.298086,5917.916666666667,5,5,1,1,1,1,0.2,0,medium,"['Billing and shipping country mismatch', 'Device associated with many customers', 'IP associated with many customers']",3
txn_901ce57bde2b,cust_33c364ba6d79,merch_14,USD,success,2026-09-02 21:41:39.298086,2026-07-28T11:06:37.298086,GB,legitimate_unusual,0,828.03,GB,dev_8efe05f9c3b4,82.231.127.86,21,2,0,6.720256342659047,0,0,1,0,0,0,0,0,231.8857142857143,2.5708538689009357,0,GB,0,2026-09-02 14:14:50.298086,446.81666666666666,2,3,2,3,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_e3be8af25045,cust_27a5f5a7ddaa,merch_25,USD,success,2026-09-02 21:47:03.298086,2025-09-22T06:06:37.298086,CA,legitimate,0,221.78,JP,dev_e5ce8fe0bc2b,80.237.31.185,21,2,0,5.4061847374170435,0,0,0,0,1,0,0,0,378.96999999999997,0.4147821727313507,1,CA,0,2026-08-26 13:40:41.298086,10566.366666666667,5,3,2,2,1,1,0.15000000000000002,0,low,"['Billing and shipping country mismatch', 'Device associated with many customers', 'Moderate: IP associated with many customers']",3
txn_f5aac7c0e9cc,cust_f6495dd9391f,merch_38,USD,success,2026-09-02 21:48:42.298086,2026-08-22T07:06:37.298086,FR,legitimate,0,338.19,FR,dev_513def8ff07f,163.23.48.75,21,2,0,5.826560422351095,0,0,0,0,0,0,0,0,163.8225,1.06436844755757,0,FR,0,2026-08-28 13:43:33.298086,7685.15,4,2,1,2,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_d70a40d933c7,cust_b48f45bfb0ce,merch_24,USD,success,2026-09-02 21:49:22.298086,2025-12-01T23:06:37.298086,GB,legitimate,0,269.11,GB,dev_7fafa1a02d81,80.237.31.185,21,2,0,5.598829283437918,0,0,1,0,0,1,1,0,287.5025,0.06397335675341947,0,GB,0,2026-09-02 07:30:53.298086,858.4833333333333,4,4,3,2,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_663047c6dafd,cust_f6f0a68848b9,merch_23,USD,success,2026-09-02 22:07:23.298086,2026-08-31T20:06:37.298086,AU,high_risk_transaction,0,1343.91,DE,dev_be631972ad65,183.214.39.114,22,2,0,7.204082375298923,0,0,1,0,0,0,0,0,669.37,1.0077236804756713,1,AU,0,2026-09-02 05:56:42.298086,970.6833333333333,43,40,1,1,1,1,0.2,0,medium,"['Billing and shipping country mismatch', 'Device associated with many customers', 'IP associated with many customers']",3
txn_26720fb85cd5,cust_9415058aa92f,merch_12,USD,success,2026-09-02 22:13:05.298086,2026-08-28T03:06:37.298086,US,high_risk_transaction,0,1023.09,GB,dev_2b8cb2290885,77.254.42.34,22,2,0,6.931559692362298,0,0,0,0,0,0,0,0,181.91333333333333,4.624051746252795,1,US,0,2026-09-01 15:02:13.298086,1870.8666666666666,4,45,1,1,1,1,0.17500000000000002,0,low,"['Billing and shipping country mismatch', 'Moderate: Device associated with many customers', 'IP associated with many customers']",3
txn_2a59a188632f,cust_f0f7348b9ba5,merch_5,USD,success,2026-09-02 22:13:14.298086,2026-01-30T01:06:37.298086,DE,legitimate,0,154.44,DE,dev_244b6cbf5f6b,160.11.157.74,22,2,0,5.046259805069185,0,0,0,0,0,0,0,0,256.74333333333334,0.3984653934539034,0,DE,0,2026-08-23 16:29:53.298086,14743.35,4,3,3,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_a2e676ed80a0,cust_a2d26fbda4d9,merch_1,USD,failed,2026-09-02 22:13:15.298086,2026-06-29T18:06:37.298086,JP,legitimate,1,318.03,JP,dev_16bd9f0d33c2,190.49.169.160,22,2,0,5.765285142250143,0,0,0,0,0,0,0,0,18.42,16.26547231270358,0,JP,0,2026-08-26 06:30:03.298086,11023.2,3,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_03389eddbe5c,cust_ee54bbc87b7d,merch_14,USD,success,2026-09-02 22:15:22.298086,2025-10-01T16:06:37.298086,IN,legitimate,0,152.74,IN,dev_603d44e8031d,130.135.242.119,22,2,0,5.035262863920986,0,0,1,0,0,0,0,0,268.05571428571426,0.4301930835274116,0,IN,0,2026-09-02 21:08:45.298086,66.61666666666666,2,2,2,2,1,1,0.0,0,low,[],0
txn_e1366d62e619,cust_ee54bbc87b7d,merch_34,USD,success,2026-09-02 22:16:22.298086,2025-10-01T16:06:37.298086,IN,velocity_attack,0,743.78,IN,dev_aa1f8f3741ef,130.135.242.119,22,2,0,6.613088872755911,1,1,2,0,0,1,1,0,253.64124999999999,1.9324094562694356,0,IN,0,2026-09-02 22:15:22.298086,1.0,5,2,3,2,1,1,0.05,0,low,['Device associated with many customers'],1
txn_6371bdcab059,cust_080c8eb252ac,merch_49,USD,success,2026-09-02 22:17:04.298086,2026-06-09T22:06:37.298086,CA,legitimate,0,301.23,CA,dev_4b9035426609,159.111.210.240,22,2,0,5.711188316916794,0,0,1,0,1,0,0,0,194.64666666666668,0.5475733808267973,0,CA,0,2026-09-02 07:48:09.298086,868.9166666666666,3,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_7b548f8b7518,cust_b10c82c1cf13,merch_9,USD,success,2026-09-02 22:21:43.298086,2026-01-01T15:06:37.298086,IN,legitimate_unusual,0,394.14,IN,dev_e4529b1ce71b,148.207.214.156,22,2,0,5.979240132485259,0,0,1,0,0,0,0,0,141.52499999999998,1.7849496555378912,0,IN,0,2026-09-02 13:16:24.298086,545.3166666666667,4,4,1,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_a539f19769c8,cust_5292b9168b10,merch_8,USD,success,2026-09-02 22:23:48.298086,2025-09-24T14:06:37.298086,FR,legitimate,0,244.96,FR,dev_18882f0362b6,133.250.187.32,22,2,0,5.505168921085269,0,0,0,0,0,0,0,0,170.0725,0.44032691940201985,0,FR,0,2026-09-01 21:27:47.298086,1496.0166666666667,4,4,1,3,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_7fa760094ab7,cust_b83b1177cbb3,merch_38,USD,success,2026-09-02 22:28:12.298086,2026-02-14T12:06:37.298086,DE,legitimate,0,203.48,DE,dev_84bdd21e8080,168.220.162.144,22,2,0,5.32047017118917,0,0,0,0,0,0,0,0,172.60833333333332,0.1788538598947521,0,DE,0,2026-08-31 22:16:22.298086,2891.8333333333335,3,3,2,2,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_661c041664c3,cust_07d80d797a6c,merch_21,USD,success,2026-09-02 22:29:56.298086,2025-10-04T03:06:37.298086,DE,legitimate,0,211.44,DE,dev_157f41fbebc4,142.233.115.75,22,2,0,5.358659595554198,0,0,0,0,0,0,0,0,131.65,0.6060767185719711,0,DE,0,2026-08-30 10:53:34.298086,5016.366666666667,2,3,4,3,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_e1f0a6cad185,cust_7de186e6aeeb,merch_38,USD,success,2026-09-02 22:33:19.298086,2026-08-31T02:06:37.298086,US,legitimate,0,343.06,GB,dev_69dfde4f451a,19.179.94.203,22,2,0,5.840816060768893,0,0,1,0,0,0,0,0,216.0,0.5882407407407407,1,US,0,2026-09-02 00:58:03.298086,1295.2666666666667,6,4,4,3,1,1,0.15000000000000002,0,low,"['Billing and shipping country mismatch', 'Device associated with many customers', 'Moderate: IP associated with many customers']",3
txn_7aee814e4522,cust_1ee66d91b46f,merch_23,USD,success,2026-09-02 22:35:39.298086,2026-02-08T18:06:37.298086,CA,high_risk_transaction,0,957.18,JP,dev_9837125d4e9f,216.91.223.249,22,2,0,6.865035651761976,0,0,0,0,0,0,0,0,366.1425,1.6142280669411497,1,CA,0,2026-08-29 10:29:25.298086,6486.233333333334,54,5,2,1,1,1,0.2,0,medium,"['Billing and shipping country mismatch', 'Device associated with many customers', 'IP associated with many customers']",3
txn_517abcf868e1,cust_40a5379b4a4a,merch_23,USD,success,2026-09-02 22:36:00.298086,2026-08-28T22:06:37.298086,AU,legitimate,0,269.9,AU,dev_3df53c6761d9,83.69.188.18,22,2,0,5.6017497490910495,0,0,0,0,0,0,0,0,135.55,0.9911471781630391,0,AU,0,2026-09-01 18:51:32.298086,1664.4666666666667,2,8,2,2,1,1,0.1,0,low,['IP associated with many customers'],1
txn_28ff1fffa3d8,cust_943794b19271,merch_37,USD,success,2026-09-02 22:44:47.298086,2026-04-05T03:06:37.298086,US,velocity_attack,0,230.17,US,dev_2cc1a9a97bc9,17.80.14.221,22,2,0,5.443153370593485,0,0,0,0,0,0,0,0,157.445,0.4619073327193623,0,US,0,2026-08-30 14:15:20.298086,4829.45,4,2,2,3,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_8f14ee4a13dc,cust_10dd1f6eca54,merch_45,USD,success,2026-09-02 22:45:28.298086,2026-01-10T11:06:37.298086,FR,account_takeover,0,174.47,FR,dev_d162a33fcdab,208.75.234.168,22,2,0,5.167468088123044,0,0,0,0,0,0,0,0,177.05,0.014572154758542854,0,FR,0,2026-08-26 13:16:51.298086,10648.616666666667,7,4,1,1,1,1,0.1,0,low,"['Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_c5b03b6f2457,cust_a9a1bcc98bdb,merch_15,USD,success,2026-09-02 22:47:52.298086,2026-09-02T01:06:37.298086,JP,fraud_ring,0,331.84,US,dev_d80240b23657,130.8.186.60,22,2,0,5.807661894032229,0,0,3,0,0,0,0,0,462.84,0.2830351741422522,1,JP,0,2026-09-02 19:37:51.298086,190.01666666666668,44,53,3,3,1,1,0.2,0,medium,"['Billing and shipping country mismatch', 'Device associated with many customers', 'IP associated with many customers']",3
txn_4c81ec1b8f7d,cust_19cb261c6179,merch_15,USD,success,2026-09-02 22:52:30.298086,2026-07-15T18:06:37.298086,JP,fraud_ring,0,389.83,JP,dev_a25ccd529860,112.108.176.251,22,2,0,5.968272682831306,0,0,0,0,0,0,0,0,123.64333333333333,2.1528590300056614,0,JP,0,2026-08-11 07:41:44.298086,32590.766666666666,54,56,2,1,1,1,0.15000000000000002,0,low,"['Device associated with many customers', 'IP associated with many customers']",2
txn_cd5850b86cb3,cust_b6afd6bbf99f,merch_49,USD,success,2026-09-02 22:54:53.298086,2026-06-25T16:06:37.298086,CA,legitimate,0,64.04,CA,dev_dafe5758910a,11.219.2.35,22,2,0,4.175002465239555,0,0,0,0,0,0,0,0,317.775,0.7984737628825426,0,CA,0,2026-08-13 23:55:14.298086,28739.65,3,5,2,2,1,1,0.125,0,low,"['Moderate: Device associated with many customers', 'IP associated with many customers']",2
txn_49241123885f,cust_61a67cd9d3cd,merch_13,USD,success,2026-09-02 22:56:01.298086,2025-11-13T21:06:37.298086,JP,legitimate,0,196.93,JP,dev_0da1b38dc1de,30.37.57.216,22,2,0,5.287913432832644,0,0,0,0,0,0,0,0,306.48125,0.3574484572873544,0,JP,0,2026-08-31 12:21:33.298086,3514.4666666666667,4,4,5,3,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_3ad5ed7b6c4b,cust_78bdce4f995b,merch_12,USD,success,2026-09-02 22:56:53.298086,2026-08-03T01:06:37.298086,AU,legitimate,0,132.33,AU,dev_039a66b024c2,53.167.206.172,22,2,0,4.892827258127367,0,0,0,0,0,0,0,0,178.55333333333334,0.2588768995258186,0,AU,0,2026-08-31 21:26:38.298086,2970.25,4,2,4,3,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
